time	wordtype	count
2016-07-30 18:34:54	X1	0
2016-07-30 18:07:07	X1	0
2016-07-30 18:06:17	X1	0
2016-07-30 16:29:17	X1	0
2016-07-30 14:19:56	X1	0
2016-07-30 14:05:54	X1	1
2016-07-30 13:35:20	X1	0
2016-07-30 12:57:48	X1	0
2016-07-30 00:57:57	X1	1
2016-07-30 00:34:52	X1	0
2016-07-29 22:25:29	X1	0
2016-07-29 20:04:03	X1	0
2016-07-29 18:30:25	X1	0
2016-07-29 18:10:58	X1	0
2016-07-29 17:53:47	X1	0
2016-07-29 17:43:52	X1	0
2016-07-29 17:03:56	X1	0
2016-07-29 16:59:58	X1	0
2016-07-29 16:56:30	X1	0
2016-07-29 16:34:22	X1	0
2016-07-29 14:14:25	X1	0
2016-07-29 14:06:38	X1	0
2016-07-29 13:59:42	X1	0
2016-07-29 13:53:31	X1	0
2016-07-29 13:44:54	X1	0
2016-07-29 13:27:24	X1	0
2016-07-29 13:16:22	X1	1
2016-07-29 13:13:16	X1	0
2016-07-29 13:13:07	X1	0
2016-07-29 12:51:13	X1	0
2016-07-29 12:40:10	X1	0
2016-07-29 03:59:04	X1	0
2016-07-29 03:57:06	X1	0
2016-07-29 03:54:22	X1	0
2016-07-29 03:52:46	X1	0
2016-07-29 03:50:59	X1	0
2016-07-29 03:47:56	X1	0
2016-07-29 02:26:27	X1	0
2016-07-28 23:13:55	X1	0
2016-07-28 21:38:12	X1	1
2016-07-28 21:08:32	X1	2
2016-07-28 20:56:09	X1	0
2016-07-28 20:31:59	X1	0
2016-07-28 20:30:18	X1	0
2016-07-28 18:36:06	X1	0
2016-07-28 18:32:31	X1	1
2016-07-28 15:09:11	X1	0
2016-07-28 04:00:23	X1	0
2016-07-28 03:56:47	X1	0
2016-07-28 02:42:13	X1	0
2016-07-28 02:39:07	X1	0
2016-07-28 00:01:31	X1	0
2016-07-27 22:01:40	X1	0
2016-07-27 21:58:43	X1	0
2016-07-27 19:15:42	X1	1
2016-07-27 18:23:14	X1	0
2016-07-27 17:16:56	X1	0
2016-07-27 16:16:02	X1	0
2016-07-27 16:03:07	X1	0
2016-07-27 13:01:03	X1	0
2016-07-27 12:57:20	X1	0
2016-07-27 10:08:35	X1	0
2016-07-27 10:01:39	X1	0
2016-07-27 09:50:55	X1	0
2016-07-27 09:43:16	X1	0
2016-07-27 09:33:52	X1	0
2016-07-27 03:01:04	X1	0
2016-07-27 02:11:47	X1	0
2016-07-27 02:08:50	X1	0
2016-07-27 02:02:24	X1	0
2016-07-27 01:51:45	X1	0
2016-07-26 22:50:12	X1	0
2016-07-26 22:47:28	X1	0
2016-07-26 20:07:18	X1	0
2016-07-26 19:48:08	X1	0
2016-07-26 19:27:58	X1	0
2016-07-26 19:27:43	X1	0
2016-07-26 18:20:48	X1	0
2016-07-26 17:53:40	X1	1
2016-07-26 17:43:45	X1	1
2016-07-26 12:42:33	X1	0
2016-07-26 12:38:27	X1	0
2016-07-26 12:34:19	X1	0
2016-07-26 03:19:38	X1	0
2016-07-26 03:12:57	X1	1
2016-07-26 03:04:56	X1	0
2016-07-26 02:14:29	X1	0
2016-07-25 21:57:14	X1	0
2016-07-25 21:45:54	X1	1
2016-07-25 21:33:49	X1	0
2016-07-25 21:32:59	X1	0
2016-07-25 21:25:50	X1	0
2016-07-25 21:24:28	X1	0
2016-07-25 18:57:06	X1	0
2016-07-25 16:46:33	X1	0
2016-07-25 14:05:27	X1	1
2016-07-25 14:01:25	X1	0
2016-07-25 13:47:45	X1	0
2016-07-25 13:42:55	X1	1
2016-07-24 22:16:59	X1	0
2016-07-24 22:07:49	X1	1
2016-07-24 22:02:42	X1	0
2016-07-24 21:53:29	X1	0
2016-07-24 20:45:31	X1	0
2016-07-24 20:30:06	X1	0
2016-07-24 20:20:57	X1	0
2016-07-24 13:30:59	X1	0
2016-07-24 13:27:56	X1	0
2016-07-24 12:30:15	X1	0
2016-07-24 12:15:51	X1	0
2016-07-24 11:56:43	X1	0
2016-07-24 11:25:06	X1	0
2016-07-24 11:16:15	X1	0
2016-07-24 00:38:47	X1	0
2016-07-23 22:13:39	X1	0
2016-07-23 22:11:11	X1	0
2016-07-23 22:05:55	X1	0
2016-07-23 21:20:58	X1	0
2016-07-23 20:43:33	X1	0
2016-07-23 16:06:15	X1	0
2016-07-23 15:36:41	X1	0
2016-07-23 15:01:48	X1	0
2016-07-23 14:51:32	X1	0
2016-07-23 10:55:20	X1	0
2016-07-23 10:42:10	X1	0
2016-07-23 10:35:37	X1	0
2016-07-23 10:31:18	X1	0
2016-07-23 03:56:38	X1	0
2016-07-23 03:49:04	X1	0
2016-07-23 03:23:15	X1	0
2016-07-22 23:03:19	X1	0
2016-07-22 14:06:01	X1	1
2016-07-22 13:13:02	X1	0
2016-07-22 13:07:51	X1	0
2016-07-22 05:11:10	X1	0
2016-07-22 04:01:07	X1	0
2016-07-22 02:02:18	X1	0
2016-07-21 19:56:45	X1	0
2016-07-21 17:00:24	X1	0
2016-07-21 14:56:49	X1	0
2016-07-21 14:49:19	X1	0
2016-07-21 14:12:45	X1	1
2016-07-21 12:37:53	X1	0
2016-07-21 04:32:03	X1	0
2016-07-21 04:00:25	X1	0
2016-07-21 03:56:28	X1	0
2016-07-21 03:53:28	X1	0
2016-07-21 03:49:38	X1	0
2016-07-21 03:45:48	X1	0
2016-07-21 02:35:23	X1	0
2016-07-21 01:56:56	X1	0
2016-07-21 01:24:26	X1	0
2016-07-21 01:08:33	X1	0
2016-07-21 00:50:21	X1	0
2016-07-20 23:49:18	X1	0
2016-07-20 18:48:11	X1	0
2016-07-20 17:02:19	X1	0
2016-07-20 15:36:06	X1	0
2016-07-20 15:31:15	X1	1
2016-07-20 12:51:58	X1	0
2016-07-20 12:47:56	X1	0
2016-07-20 10:18:17	X1	0
2016-07-19 23:52:59	X1	0
2016-07-19 22:12:56	X1	0
2016-07-19 20:38:20	X1	0
2016-07-19 19:34:40	X1	0
2016-07-19 13:36:43	X1	1
2016-07-19 04:14:11	X1	0
2016-07-19 00:21:49	X1	0
2016-07-18 23:04:11	X1	0
2016-07-18 20:51:55	X1	0
2016-07-18 20:48:00	X1	0
2016-07-18 17:28:04	X1	0
2016-07-18 17:10:39	X1	0
2016-07-17 21:26:50	X1	0
2016-07-17 21:22:23	X1	0
2016-07-17 18:41:24	X1	0
2016-07-17 18:39:36	X1	0
2016-07-17 18:26:51	X1	0
2016-07-17 17:30:42	X1	0
2016-07-17 13:09:02	X1	1
2016-07-17 13:04:10	X1	0
2016-07-17 12:24:04	X1	0
2016-07-17 12:14:46	X1	0
2016-07-17 12:06:18	X1	0
2016-07-17 11:55:21	X1	0
2016-07-17 04:19:05	X1	0
2016-07-17 04:15:49	X1	0
2016-07-17 03:39:09	X1	0
2016-07-15 14:41:20	X1	0
2016-07-15 14:31:18	X1	0
2016-07-15 00:39:27	X1	0
2016-07-14 23:09:57	X1	0
2016-07-14 22:40:31	X1	0
2016-07-14 17:23:58	X1	0
2016-07-14 14:53:46	X1	0
2016-07-14 13:21:48	X1	0
2016-07-14 01:19:51	X1	0
2016-07-13 22:28:44	X1	1
2016-07-13 22:27:45	X1	0
2016-07-13 22:26:20	X1	0
2016-07-13 22:23:40	X1	0
